"assessment_date","country","iso3","region","population","growth_rate","relative_incidence","net_increases","epi_classification","growth_rate_lower","growth_rate_upper","tpr_recent","tpr_before","tpr_change","tpr_last_date_recent","tpr_last_date_before","vac_oneplus_dose_per_100","vac_full_per_100","vaccinations_date"
"2022-01-10","Sierra Leone","SLE","AFRO",7976983,0.032,"64.1%",0,"Medium",0.021,0.043,"47.7%","5.8%","increasing","2022-01-02","2021-12-26",9.4,4.8,"2021-12-08"
"2022-01-10","South Africa","ZAF","AFRO",59308690,-0.042,"32.6%",0,"Minimal",-0.043,-0.042,"26.4%","31.3%","decreasing","2022-01-02","2021-12-26",32.3,27.1,"2022-01-07"
"2022-01-10","South Sudan","SSD","AFRO",11193725,-0.049,"37.7%",0,"Minimal",-0.055,-0.042,"48.5%","17.2%","increasing","2022-01-02","2021-12-26",2.2,1.8,"2022-01-09"
"2022-01-10","Togo","TGO","AFRO",8278724,0.059,"136.0%",0,"Very High",0.055,0.063,"32.5%","19.8%","increasing","2022-01-09","2022-01-02",16.9,12.6,"2022-01-07"
"2022-01-10","Uganda","UGA","AFRO",45741007,0.052,"42.3%",0,"Medium",0.05,0.054,"22.4%","8.5%","increasing","2022-01-02","2021-12-26",18.3,3.1,"2021-12-20"
"2022-01-10","United Republic of Tanzania","TZA","AFRO",59734218,0.032,"5.1%",1,"Low",0.027,0.037,,,,,,3.5,2.3,"2021-12-28"
"2022-01-10","Western Sahara","ESH","AFRO",597339,,,,,,,,,,,,,,
"2022-01-10","Zambia","ZMB","AFRO",18383955,0.042,"89.6%",0,"High",0.04,0.043,"31.8%","23.9%","increasing","2022-01-02","2021-12-26",,7.2,"2022-01-08"
"2022-01-10","Zimbabwe","ZWE","AFRO",14862924,-0.028,"23.4%",0,"Minimal",-0.03,-0.026,"19.8%","29.4%","decreasing","2022-01-09","2022-01-02",28,21.4,"2022-01-09"
"2022-01-10","Afghanistan","AFG","EMRO",38928346,-0.025,"0.9%",0,"Minimal",-0.04,-0.011,,,,,,11.2,9.8,"2022-01-09"
"2022-01-10","Bahrain","BHR","EMRO",1701575,0.036,"13.3%",0,"Low",0.032,0.04,"1.3%","0.3%","increasing","2021-12-05","2021-11-28",70.9,69.5,"2022-01-09"
"2022-01-10","Djibouti","DJI","EMRO",988000,0.072,"12.8%",0,"Medium",0.053,0.091,,,,,,11,9.9,"2022-01-06"
"2022-01-10","Egypt","EGY","EMRO",102334404,-0.062,"20.8%",0,"Minimal",-0.065,-0.06,,,,,,35.1,23,"2022-01-08"
"2022-01-10","Iran (Islamic Republic of)","IRN","EMRO",83992949,-0.062,"2.2%",0,"Minimal",-0.064,-0.06,"1.8%","2.7%","decreasing","2022-01-02","2021-12-26",71.5,62.5,"2022-01-09"
"2022-01-10","Iraq","IRQ","EMRO",40222493,-0.04,"1.5%",1,"Minimal",-0.045,-0.036,"2.7%","6.4%","decreasing","2021-12-26","2021-12-19",21.5,14.6,"2022-01-08"
"2022-01-10","Jordan","JOR","EMRO",10203134,-0.069,"12.9%",0,"Minimal",-0.071,-0.068,"29.9%","37.9%","decreasing","2021-12-19","2021-12-12",42.5,38.6,"2021-12-28"
"2022-01-10","Kuwait","KWT","EMRO",4270571,0.091,"41.6%",0,"High",0.087,0.094,"2.0%","0.6%","increasing","2022-01-02","2021-12-26",78.3,75.6,"2022-01-09"
"2022-01-10","Lebanon","LBN","EMRO",6825445,-0.008,"28.3%",0,"Minimal",-0.01,-0.007,,,,,,34.4,27.5,"2022-01-09"
"2022-01-10","Libya","LBY","EMRO",6871292,-0.038,"14.5%",0,"Minimal",-0.041,-0.035,"14.7%","13.6%","increasing","2021-12-26","2021-12-19",27.5,12.6,"2022-01-06"
"2022-01-10","Morocco","MAR","EMRO",36910560,0.039,"9.6%",0,"Low",0.037,0.041,"9.5%","3.6%","increasing","2022-01-02","2021-12-26",66.8,62.4,"2022-01-04"
"2022-01-10","occupied Palestinian territory","PSE","EMRO",5101414,-0.072,"4.3%",0,"Minimal",-0.077,-0.067,"5.7%","6.6%","decreasing","2022-01-02","2021-12-26",40.5,29.7,"2021-12-27"
"2022-01-10","Oman","OMN","EMRO",5106626,0.144,"13.2%",4,"High",0.136,0.152,,,,,,61.1,56.8,"2021-12-26"
"2022-01-10","Pakistan","PAK","EMRO",220892340,0.006,"6.9%",1,"Minimal",0.003,0.01,"0.9%","0.7%","increasing","2022-01-02","2021-12-26",45,33.4,"2022-01-07"
"2022-01-10","Qatar","QAT","EMRO",2881053,0.041,"29.3%",0,"Low",0.037,0.044,"1.6%","1.3%","constant","2021-10-24","2021-10-17",,,"2022-01-08"
"2022-01-10","Saudi Arabia","SAU","EMRO",34813871,0.08,"27.2%",0,"Medium",0.077,0.083,"0.8%","0.4%","increasing","2022-01-02","2021-12-26",72.2,67.1,"2022-01-09"
"2022-01-10","Somalia","SOM","EMRO",15893222,0.076,"58.8%",1,"High",0.066,0.087,,,,,,7.6,5.1,"2021-12-26"
"2022-01-10","Sudan","SDN","EMRO",43849260,-0.005,"22.3%",0,"Minimal",-0.013,0.004,,,,,,9.2,2.8,"2021-12-15"
"2022-01-10","Syrian Arab Republic","SYR","EMRO",17500658,-0.089,"3.1%",0,"Minimal",-0.103,-0.076,,,,,,13,4.9,"2022-01-03"
"2022-01-10","Tunisia","TUN","EMRO",11818619,0.025,"5.8%",0,"Low",0.022,0.029,,,,,,59.1,51.1,"2022-01-07"
"2022-01-10","United Arab Emirates","ARE","EMRO",9890402,0.025,"39.6%",0,"Low",0.023,0.027,"0.5%","0.2%","increasing","2022-01-02","2021-12-26",100,92.6,"2022-01-09"
"2022-01-10","Yemen","YEM","EMRO",29825964,-0.007,"2.5%",2,"Minimal",-0.054,0.039,,,,,,1.9,1.2,"2021-12-02"
"2022-01-10","Albania","ALB","EURO",2877800,0.053,"54.0%",0,"Medium",0.05,0.056,,,,,,40.8,36.8,"2022-01-08"
"2022-01-10","Andorra","AND","EURO",77265,0.044,"132.7%",0,"High",0.04,0.048,,,,,,73.9,66.5,"2021-12-26"
"2022-01-10","Armenia","ARM","EURO",2963234,0.005,"5.8%",6,"Low",-0.002,0.012,"1.3%","2.8%","decreasing","2022-01-02","2021-12-26",32.3,24,"2022-01-02"
"2022-01-10","Austria","AUT","EURO",8901064,0.092,"48.1%",6,"Very High",0.091,0.093,"0.5%","0.4%","increasing","2022-01-02","2022-01-02",74.7,73.8,"2022-01-09"
"2022-01-10","Azerbaijan","AZE","EURO",10139175,-0.021,"11.5%",4,"Low",-0.024,-0.018,,,,,,51.1,46.3,"2022-01-09"
"2022-01-10","Belarus","BLR","EURO",9449321,-0.005,"50.8%",0,"Low",-0.007,-0.003,"6.6%","6.8%","constant","2022-01-02","2021-12-26",51.9,37.8,"2022-01-02"
"2022-01-10","Belgium","BEL","EURO",11522440,0.038,"81.7%",2,"High",0.038,0.039,"16.6%","16.6%","constant","2022-01-02","2022-01-02",77.4,76.5,"2022-01-06"
"2022-01-10","Bosnia and Herzegovina","BIH","EURO",3280815,0.093,"72.8%",4,"Very High",0.09,0.095,"27.3%","24.8%","increasing","2022-01-02","2021-12-26",,,
"2022-01-10","Bulgaria","BGR","EURO",6951482,0.087,"91.1%",4,"Very High",0.085,0.088,"8.5%","5.2%","increasing","2022-01-02","2021-12-26",,27.9,"2022-01-09"
"2022-01-10","Croatia","HRV","EURO",4058165,0.065,"97.5%",2,"Very High",0.064,0.066,"14.4%","11.2%","increasing","2022-01-02","2021-12-26",55.9,53.3,"2022-01-08"
"2022-01-10","Cyprus","CYP","EURO",888005,0.105,"166.7%",0,"Very High",0.103,0.106,"2.6%","3.5%","decreasing","2022-01-02","2022-01-02",73.2,69.5,"2022-01-08"
"2022-01-10","Czechia","CZE","EURO",10693939,-0.003,"34.9%",3,"Low",-0.003,-0.002,"9.9%","10.0%","constant","2022-01-02","2022-01-02",64.1,62.7,"2022-01-09"
"2022-01-10","Denmark","DNK","EURO",5822763,0.026,"106.3%",0,"High",0.025,0.026,"10.5%","4.6%","increasing","2022-01-02","2022-01-02",82.8,79.5,"2022-01-06"
"2022-01-10","Estonia","EST","EURO",1328976,0.054,"78.4%",6,"Very High",0.052,0.057,"12.4%","15.7%","decreasing","2022-01-02","2022-01-02",63.7,61.7,"2022-01-09"
"2022-01-10","Faroe Islands","FRO","EURO",48865,0.065,"137.1%",0,"Very High",0.059,0.072,,,,,,85,83.2,"2022-01-09"
"2022-01-10","Finland","FIN","EURO",5525292,0.014,"69.4%",0,"Low",0.013,0.015,"25.8%","26.6%","decreasing","2022-01-02","2022-01-02",78.9,75.2,"2022-01-08"
"2022-01-10","France","FRA","EURO",65039359,0.071,"118.6%",0,"Very High",0.071,0.071,"14.4%","16.2%","decreasing","2022-01-02","2022-01-02",81.6,76.8,"2022-01-06"
"2022-01-10","Georgia","GEO","EURO",3989175,0.028,"63.2%",7,"High",0.027,0.03,"9.0%","9.6%","decreasing","2021-11-21","2021-11-14",34.7,29.3,"2022-01-09"
"2022-01-10","Germany","DEU","EURO",83166711,0.036,"78.9%",7,"High",0.036,0.037,"15.2%","16.5%","decreasing","2022-01-02","2021-12-26",74.6,71.9,"2022-01-09"
"2022-01-10","Gibraltar","GIB","EURO",33691,0.051,"83.6%",0,"High",0.043,0.059,,,,,,122.3,119,"2022-01-07"
"2022-01-10","Greece","GRC","EURO",10718565,0.116,"156.9%",0,"Very High",0.115,0.116,"6.5%","4.9%","increasing","2022-01-02","2022-01-02",70.4,66.2,"2022-01-09"
"2022-01-10","Greenland","GRL","EURO",56772,0.166,"396.4%",4,"Very High",0.158,0.174,,,,,,71.3,67.1,"2022-01-04"
"2022-01-10","Guernsey","GGY","EURO",64468,0.021,"70.2%",0,"Low",0.016,0.026,,,,,,,,"2022-01-04"
"2022-01-10","Holy See","VAT","EURO",809,,,,,,,,,,,,,,
"2022-01-10","Hungary","HUN","EURO",9769526,-0.014,"37.4%",0,"Minimal",-0.015,-0.013,"17.2%","21.5%","decreasing","2022-01-02","2022-01-02",,,
"2022-01-10","Iceland","ISL","EURO",364134,0.045,"96.7%",0,"High",0.042,0.047,"17.8%","14.2%","increasing","2022-01-02","2022-01-02",79.4,78.1,"2022-01-06"
"2022-01-10","Ireland","IRL","EURO",4964440,0.074,"136.0%",0,"Very High",0.073,0.074,"42.8%","39.9%","increasing","2022-01-02","2022-01-02",78.6,77.5,"2022-01-08"
"2022-01-10","Isle of Man","IMN","EURO",85032,0.061,"100.0%",0,"Very High",0.057,0.066,,,,,,81.1,77.4,"2022-01-09"
"2022-01-10","Israel","ISR","EURO",8655541,0.141,"118.4%",1,"Very High",0.14,0.143,"2.6%","1.2%","increasing","2022-01-02","2021-12-26",76.6,69,"2022-01-09"
"2022-01-10","Italy","ITA","EURO",59641488,0.101,"157.4%",0,"Very High",0.101,0.102,"10.4%","10.4%","constant","2022-01-02","2022-01-02",81.9,75.4,"2022-01-09"
"2022-01-10","Jersey","JEY","EURO",107796,0.058,"129.6%",0,"Very High",0.054,0.063,,,,,,75.7,71.6,"2022-01-02"
"2022-01-10","Kazakhstan","KAZ","EURO",18776707,0.069,"11.9%",5,"High",0.066,0.072,,,,,,48,45.5,"2022-01-05"
"2022-01-10","Kosovo†","XKX","EURO",1795666,0.209,"6.0%",6,"High",0.195,0.223,"2.0%","0.8%","increasing","2022-01-02","2021-12-26",50.1,43.9,"2022-01-07"
"2022-01-10","Kyrgyzstan","KGZ","EURO",6524191,0.116,"10.5%",5,"High",0.107,0.125,"1.6%","1.1%","increasing","2021-12-26","2021-12-19",19.1,15.6,"2022-01-09"
"2022-01-10","Latvia","LVA","EURO",1907675,0.067,"57.3%",5,"Very High",0.065,0.07,"12.1%","12.1%","constant","2022-01-02","2022-01-02",69.2,66.6,"2022-01-09"
"2022-01-10","Liechtenstein","LIE","EURO",38747,-0.01,"68.8%",0,"Minimal",-0.021,0.002,"21.9%","24.8%","constant","2022-01-02","2022-01-02",67.7,66.3,"2022-01-06"
"2022-01-10","Lithuania","LTU","EURO",2794090,0.056,"87.9%",7,"Very High",0.054,0.058,"11.9%","11.7%","constant","2022-01-02","2022-01-02",69,65.9,"2022-01-09"
"2022-01-10","Luxembourg","LUX","EURO",626108,0.075,"131.7%",0,"Very High",0.072,0.078,"23.7%","23.7%","constant","2022-01-02","2022-01-02",74.2,,"2022-01-02"
"2022-01-10","Malta","MLT","EURO",514564,0.033,"80.8%",0,"High",0.03,0.035,"15.8%","15.3%","constant","2022-01-02","2022-01-02",87.4,84.9,"2022-01-08"
"2022-01-10","Monaco","MCO","EURO",39244,0.055,"129.8%",2,"High",0.046,0.063,,,,,,68,59.4,"2021-09-16"
"2022-01-10","Montenegro","MNE","EURO",628062,0.122,"173.0%",0,"Very High",0.119,0.124,,,,,,45.3,43.7,"2022-01-09"
"2022-01-10","Netherlands","NLD","EURO",17407585,0.052,"103.5%",5,"Very High",0.051,0.052,"26.9%","17.7%","increasing","2022-01-02","2022-01-02",76.6,70.4,"2022-01-08"
"2022-01-10","North Macedonia","MKD","EURO",2083380,0.09,"72.3%",3,"Very High",0.087,0.094,,,,,,40.5,39.2,"2021-12-26"
"2022-01-10","Norway","NOR","EURO",5367580,0.025,"93.8%",2,"High",0.024,0.026,"21.8%","12.8%","increasing","2022-01-02","2022-01-02",79.9,73.3,"2022-01-06"
"2022-01-10","Poland","POL","EURO",37958138,-0.004,"42.4%",5,"Medium",-0.005,-0.004,"14.7%","13.8%","increasing","2022-01-02","2022-01-02",57.6,56,"2022-01-09"
"2022-01-10","Portugal","PRT","EURO",10295909,0.098,"146.5%",0,"Very High",0.098,0.099,"7.9%","8.4%","decreasing","2022-01-02","2022-01-02",89.5,88.7,"2022-01-09"
"2022-01-10","Republic of Moldova","MDA","EURO",4033963,0.042,"29.7%",6,"Medium",0.038,0.045,"4.4%","4.3%","constant","2022-01-02","2021-12-26",,24.5,"2022-01-08"
"2022-01-10","Romania","ROU","EURO",19328838,0.155,"28.0%",6,"High",0.153,0.157,"3.4%","2.1%","increasing","2022-01-02","2021-12-26",,40.7,"2022-01-08"
"2022-01-10","Russian Federation","RUS","EURO",145934460,-0.03,"39.9%",0,"Minimal",-0.031,-0.03,"70.3%","14.7%","increasing","2021-11-21","2021-11-14",50.9,46.1,"2022-01-09"
"2022-01-10","San Marino","SMR","EURO",33938,0,"93.4%",1,"Medium",-0.007,0.008,,,,,,71.8,63.9,"2022-01-02"
"2022-01-10","Serbia","SRB","EURO",6926705,0.138,"81.8%",7,"Very High",0.137,0.14,"11.2%","8.3%","increasing","2022-01-02","2021-12-26",47.9,46.5,"2022-01-01"
"2022-01-10","Slovakia","SVK","EURO",5457873,-0.012,"29.7%",1,"Minimal",-0.014,-0.011,"9.0%","8.5%","increasing","2022-01-02","2022-01-02",50.1,47.6,"2022-01-09"
"2022-01-10","Slovenia","SVN","EURO",2095861,0.09,"92.8%",5,"Very High",0.088,0.092,"34.3%","1.8%","increasing","2022-01-02","2022-01-02",59.8,57,"2022-01-09"
"2022-01-10","Spain","ESP","EURO",47332614,0.019,"74.7%",0,"Low",0.019,0.02,"29.3%","18.1%","increasing","2022-01-02","2021-12-26",84.4,80.4,"2022-01-06"
"2022-01-10","Sweden","SWE","EURO",10327589,0.077,"151.2%",1,"Very High",0.076,0.078,"15.6%","8.7%","increasing","2022-01-02","2021-12-26",75.2,71.9,"2022-01-07"
"2022-01-10","Switzerland","CHE","EURO",8654618,0.024,"109.0%",0,"High",0.023,0.024,"26.2%","16.1%","increasing","2022-01-02","2021-12-26",69.2,67.6,"2022-01-06"
"2022-01-10","Tajikistan","TJK","EURO",9537642,,,,,,,,,,,,38.9,30.4,"2021-12-26"
"2022-01-10","Turkey","TUR","EURO",84339067,0.079,"94.2%",2,"Very High",0.078,0.079,"9.0%","5.3%","increasing","2022-01-02","2021-12-26",67.7,61.5,"2022-01-09"
"2022-01-10","Turkmenistan","TKM","EURO",6031187,,,,,,,,,,,,72.5,53.2,"2021-08-29"
"2022-01-10","Ukraine","UKR","EURO",43733759,-0.014,"17.9%",3,"Low",-0.015,-0.013,"9.2%","9.7%","decreasing","2022-01-02","2021-12-26",33.9,32,"2022-01-09"
"2022-01-10","United Kingdom","GBR","EURO",67886004,0.036,"110.2%",0,"High",0.036,0.036,"7.1%","4.9%","increasing","2021-12-26","2021-12-19",76.5,70.2,"2022-01-08"
"2022-01-10","Uzbekistan","UZB","EURO",33469199,0.013,"19.0%",3,"Low",0.007,0.019,"1.1%","0.7%","increasing","2022-01-02","2021-12-26",56.5,,"2022-01-09"
"2022-01-10","Anguilla","AIA","PAHO",15002,0.02,"52.3%",1,"Low",-0.004,0.044,,,,,,67.2,61.5,"2021-12-08"
"2022-01-10","Antigua and Barbuda","ATG","PAHO",97929,0.153,"62.9%",1,"High",0.137,0.169,,,,,,63.7,60.3,"2022-01-06"
"2022-01-10","Argentina","ARG","PAHO",45195774,0.16,"198.7%",0,"Very High",0.16,0.161,,,,,,85.5,73.7,"2022-01-09"
"2022-01-10","Aruba","ABW","PAHO",106766,0.125,"216.7%",0,"Very High",0.12,0.129,,,,,,79.6,74.1,"2022-01-07"
"2022-01-10","Bahamas","BHS","PAHO",393244,0.07,"253.7%",0,"Very High",0.065,0.075,"15.8%","17.8%","constant","2022-01-02","2021-12-26",40.2,38,"2022-01-05"
"2022-01-10","Barbados","BRB","PAHO",287375,0.108,"75.3%",1,"High",0.102,0.113,,,,,,54.3,50.1,"2022-01-05"
"2022-01-10","Belize","BLZ","PAHO",397628,0.176,"137.2%",0,"Very High",0.17,0.183,,,,,,57.9,50.1,"2021-12-23"
"2022-01-10","Bermuda","BMU","PAHO",62273,0.1,"80.5%",0,"Very High",0.091,0.11,,,,,,74.5,73,"2022-01-05"
"2022-01-10","Bolivia (Plurinational State of)","BOL","PAHO",11673021,0.092,"199.2%",4,"Very High",0.091,0.093,"18.9%","32.2%","decreasing","2021-12-19","2021-12-12",51.7,40.6,"2022-01-06"
"2022-01-10","Bonaire","XAA","PAHO",20915,0.143,"171.0%",5,"Very High",0.129,0.158,,,,,,,,
"2022-01-10","Brazil","BRA","PAHO",212559417,0.178,"30.1%",4,"High",0.177,0.179,,,,,,78.4,67.9,"2022-01-09"
"2022-01-10","British Virgin Islands","VGB","PAHO",30237,0.131,"83.6%",2,"Very High",0.12,0.142,,,,,,61,56.2,"2021-12-23"
"2022-01-10","Canada","CAN","PAHO",37742154,0.056,"114.7%",0,"Very High",0.056,0.057,"29.5%","8.6%","increasing","2022-01-02","2021-12-26",84.5,78.2,"2022-01-09"
"2022-01-10","Cayman Islands","CYM","PAHO",65720,0.173,"85.5%",4,"Very High",0.164,0.181,,,,,,89.2,86.6,"2021-12-23"
"2022-01-10","Chile","CHL","PAHO",19116201,0.065,"23.6%",5,"High",0.064,0.067,"2.6%","2.3%","increasing","2022-01-02","2021-12-26",91,87,"2022-01-07"
"2022-01-10","Colombia","COL","PAHO",50882891,0.149,"50.9%",5,"Very High",0.148,0.15,"8.7%","4.2%","increasing","2022-01-02","2021-12-26",76,56.8,"2022-01-06"
"2022-01-10","Costa Rica","CRI","PAHO",5094118,0.209,"66.6%",2,"High",0.205,0.212,"8.8%","3.1%","increasing","2022-01-02","2021-12-26",77.6,69.6,"2022-01-03"
"2022-01-10","Cuba","CUB","PAHO",11326616,0.213,"12.5%",4,"High",0.208,0.217,,,,,,92.6,85.8,"2022-01-07"
"2022-01-10","Curaçao","CUW","PAHO",164093,0.087,"160.2%",0,"Very High",0.083,0.091,,,,,,64.1,59.1,"2022-01-09"
"2022-01-10","Dominica","DMA","PAHO",71991,0.109,"64.9%",1,"High",0.096,0.121,,,,,,42.8,39.6,"2022-01-07"
"2022-01-10","Dominican Republic","DOM","PAHO",10847910,0.202,"256.5%",5,"Very High",0.199,0.204,"36.0%","38.5%","constant","2021-08-29","2021-08-22",64.1,52.8,"2022-01-08"
"2022-01-10","Ecuador","ECU","PAHO",17643054,0.06,"3.0%",0,"Medium",0.058,0.062,"22.8%","18.9%","increasing","2022-01-02","2021-12-26",80.6,71.9,"2021-12-31"
"2022-01-10","El Salvador","SLV","PAHO",6486205,0.032,"7.0%",0,"Minimal",0.02,0.044,,,,,,69.2,64.2,"2022-01-04"
"2022-01-10","Falkland Islands (Malvinas)","FLK","PAHO",3483,,,,,,,,,,,,75.6,51,"2021-04-14"
"2022-01-10","French Guiana","GUF","PAHO",298682,0.174,"366.3%",1,"Very High",0.169,0.178,,,,,,,,
